Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Good,Miss,Open Duration (m),Close Duration (m),Gas,Liquid
677,Pickle_1-8-5-32H-2,1/22/2025 7:26,156.71,63.91,61.2,92.81,1.18,1/22/2025 6:48,158.79,56.32,41.01,117.78,1.15,34.08333333,120.0586797,1,0,37.8,1.133333333,0,
676,Pickle_1-8-5-32H-2,1/22/2025 6:47,150.34,48.62,45.88,101.72,1.3,1/22/2025 6:18,158.79,63.53,33.26,125.53,1.32,24.83333333,164.7785235,1,0,28.48333333,1.133333333,0.06,
675,Pickle_1-8-5-32H-2,1/22/2025 6:17,155.15,41.13,38.47,114.03,1.45,1/22/2025 5:58,155.79,97.95,32.13,123.66,2.14,16.06666667,254.6887967,1,0,19.18333333,1.133333333,0.09,
674,Pickle_1-8-5-32H-2,1/22/2025 5:57,153.2,44.7,37,108.49,1.38,1/22/2025 5:29,165.67,104.12,50.56,115.12,1.87,11.81666667,346.2905501,1,0,27.66666667,1.116666667,0.12,
673,Pickle_1-8-5-32H-2,1/22/2025 5:28,162.91,55.6,49.84,107.3,1.37,1/22/2025 5:06,163.28,83.88,37.28,126,1.59,12.01666667,340.5270458,1,0,22.58333333,1.133333333,0.08,
672,Pickle_1-8-5-32H-2,1/22/2025 5:05,161.18,48.37,42.97,112.81,1.44,1/22/2025 4:47,161.75,84.17,47.31,114.44,1.48,13.68333333,299.0499391,1,0,17.55,1.116666667,0.09,
671,Pickle_1-8-5-32H-2,1/22/2025 4:46,158.47,59.35,56.64,99.12,1.26,1/22/2025 4:28,158.09,69.33,45.66,112.43,1.27,14.23333333,287.4941452,1,0,18.03333333,1.116666667,0.12,
670,Pickle_1-8-5-32H-2,1/22/2025 4:27,152.96,50.24,46.52,102.72,1.31,1/22/2025 4:09,162.85,72.73,30.04,132.81,1.47,14.46666667,282.8571429,1,0,17.8,1.116666667,0.05,
669,Pickle_1-8-5-32H-2,1/22/2025 4:08,158.64,42.92,39.81,115.72,1.48,1/22/2025 3:54,165.3,116.38,61.99,103.31,2.11,9.55,428.4816754,1,0,13.61666667,1.133333333,0.14,
668,Pickle_1-8-5-32H-2,1/22/2025 3:53,162.39,62.23,57.18,100.15,1.28,1/22/2025 3:29,165.61,79.94,29.27,136.35,1.59,12.91666667,316.8,1,0,24.3,1.166666667,0.07,
667,Pickle_1-8-5-32H-2,1/22/2025 3:28,161.61,37.67,33.06,123.94,1.58,1/22/2025 3:06,165.44,62.84,32.75,132.69,1.29,17.35,235.8501441,1,0,21.63333333,1.133333333,0.1,
666,Pickle_1-8-5-32H-2,1/22/2025 3:05,159.97,43.75,41.23,116.21,1.48,1/22/2025 2:47,164.66,97.44,75.53,89.14,1.33,14.43333333,283.5103926,1,0,18.16666667,1.133333333,0.13,
665,Pickle_1-8-5-32H-2,1/22/2025 2:45,160.46,75.26,72.04,85.19,1.09,1/22/2025 2:30,159.53,99.66,45.76,113.77,1.9,11.73333333,348.75,1,0,15.25,1.116666667,0,
664,Pickle_1-8-5-32H-2,1/22/2025 2:29,157.49,54.65,47.21,102.84,1.31,1/22/2025 2:11,161.7,111.74,62.05,99.65,1.99,7.916666667,516.8842105,1,0,17.9,1.116666667,0.12,
663,Pickle_1-8-5-32H-2,1/22/2025 2:10,155.7,75.32,72.73,80.38,1.03,1/22/2025 1:55,165.59,85.99,38.18,127.41,1.6,11,372,1,0,14.61666667,1.133333333,0.18,
662,Pickle_1-8-5-32H-2,1/22/2025 1:54,162.3,50.24,46.49,112.06,1.43,1/22/2025 1:37,163.91,86.13,33.61,130.31,1.68,13.15,311.1787072,1,0,16.96666667,1.133333333,0.16,
661,Pickle_1-8-5-32H-2,1/22/2025 1:36,161.81,43.49,37.45,118.32,1.51,1/22/2025 1:15,164.12,74.92,52.66,111.46,1.25,14.01666667,291.9381688,1,0,21.01666667,1.116666667,0.12,
660,Pickle_1-8-5-32H-2,1/22/2025 1:14,156.68,60.3,57.7,96.38,1.23,1/22/2025 0:46,159.97,87.58,30.31,129.65,1.79,24.03333333,170.2635229,1,0,27.75,1.116666667,0.1,
659,Pickle_1-8-5-32H-2,1/22/2025 0:45,158.53,39.4,33.11,119.13,1.52,1/22/2025 0:33,164.4,102.45,61.18,103.22,1.67,8.266666667,495,1,0,12.45,1.133333333,0.13,
658,Pickle_1-8-5-32H-2,1/22/2025 0:32,161.58,74.08,71.17,87.5,1.12,1/22/2025 0:14,165.07,116.52,67.67,97.4,2.01,13.1,312.3664122,1,0,17.88333333,1.166666667,0.17,
657,Pickle_1-8-5-32H-2,1/22/2025 0:13,161.15,77.17,73.57,83.98,1.07,1/21/2025 23:56,164.55,109.77,58.82,105.73,1.93,12.76666667,320.5221932,1,0,16.5,1.166666667,0.13,
656,Pickle_1-8-5-32H-2,1/21/2025 23:55,161.29,68.58,61.85,92.72,1.18,1/21/2025 23:34,164.43,107.58,76.01,88.43,1.56,11.9,343.8655462,1,0,21.33333333,1.116666667,0.13,
655,Pickle_1-8-5-32H-2,1/21/2025 23:32,159.36,84.55,81.37,74.81,0.95,1/21/2025 23:05,161.38,60.45,38.22,123.16,1.22,24.06666667,170.0277008,1,0,27.78333333,1.133333333,0.07,
654,Pickle_1-8-5-32H-2,1/21/2025 23:04,156.91,38.97,36,117.95,1.5,1/21/2025 22:48,162.99,86.16,41.02,121.97,1.59,11.65,351.2446352,1,0,15.43333333,1.166666667,0.02,
653,Pickle_1-8-5-32H-2,1/21/2025 22:47,159.25,50.87,47.43,108.37,1.38,1/21/2025 22:33,165.64,126.29,50.46,115.19,2.93,10,409.2,1,0,13.63333333,1.116666667,0.11,
652,Pickle_1-8-5-32H-2,1/21/2025 22:32,164.61,57.5,48.79,107.1,1.37,1/21/2025 22:01,164.35,91.81,35.24,129.11,1.78,11.8,346.779661,1,0,31,1.166666667,0.14,
651,Pickle_1-8-5-32H-2,1/21/2025 22:00,162.53,43.64,39.86,118.89,1.52,1/21/2025 21:39,163.83,76.73,45.56,118.27,1.36,16.46666667,248.5020243,1,0,20.73333333,1.133333333,0.12,
650,Pickle_1-8-5-32H-2,1/21/2025 21:38,157.66,55.03,52.55,102.64,1.31,1/21/2025 21:24,161.84,89.19,57.44,104.4,1.44,11.3,362.1238938,1,0,14.41666667,1.15,0.12,
649,Pickle_1-8-5-32H-2,1/21/2025 21:23,158.81,69.27,66.39,89.55,1.14,1/21/2025 21:08,160.86,97.61,66.47,94.39,1.49,10.66666667,383.625,1,0,14.48333333,1.133333333,0.14,
648,Pickle_1-8-5-32H-2,1/21/2025 21:07,154.75,79.76,77.32,74.99,0.96,1/21/2025 20:55,166.22,120.21,82.1,84.12,1.83,9.466666667,432.2535211,1,0,12.46666667,1.133333333,0.17,
647,Pickle_1-8-5-32H-2,1/21/2025 20:53,162.7,93.05,90.15,69.65,0.89,1/21/2025 20:41,166.85,133.04,87.92,78.93,2.33,8.2,499.0243902,1,0,12,1.166666667,0.13,
646,Pickle_1-8-5-32H-2,1/21/2025 20:40,163.22,94.49,90.08,68.73,0.88,1/21/2025 20:19,167.03,141,96.51,70.51,2.71,6.4,639.375,1,0,21.41666667,1.183333333,0.06,
645,Pickle_1-8-5-32H-2,1/21/2025 20:18,162.7,103.86,100,58.84,0.75,1/21/2025 20:04,166.08,123.82,86.69,79.39,1.88,11.68333333,350.2425107,1,0,14.03333333,1.133333333,0.14,
644,Pickle_1-8-5-32H-2,1/21/2025 20:02,161.21,89.62,84.27,71.58,0.91,1/21/2025 19:43,164.63,98.24,70.17,94.47,1.42,16.71666667,244.7856431,1,0,19.36666667,1.116666667,0.07,
643,Pickle_1-8-5-32H-2,1/21/2025 19:42,158.99,84.55,83.25,74.44,0.95,1/21/2025 19:08,162.1,71.34,55.31,106.79,1.18,29.75,137.5462185,1,0,33.63333333,1.133333333,0.18,
642,Pickle_1-8-5-32H-2,1/21/2025 19:07,155.36,56.5,53.39,98.86,1.26,1/21/2025 18:40,160.69,80.66,28,132.69,1.66,23.71666667,172.5368939,1,0,27.61666667,1.116666667,0.01,
641,Pickle_1-8-5-32H-2,1/21/2025 18:38,159.16,36.05,31.08,123.1,1.57,1/21/2025 18:24,157.66,98.07,54.86,102.8,1.73,10.13333333,403.8157895,1,0,14.61666667,1.133333333,0.09,
640,Pickle_1-8-5-32H-2,1/21/2025 18:23,155.18,55.6,51.37,99.58,1.27,1/21/2025 18:03,164.38,136.53,85.65,78.72,2.83,9.916666667,412.6386555,1,0,19.3,1.166666667,0.06,
639,Pickle_1-8-5-32H-2,1/21/2025 18:02,158.9,95.94,89.09,62.96,0.8,1/21/2025 17:58,166.97,134.54,64.4,102.56,3.16,1.033333333,3960,1,0,4.583333333,1.133333333,0.13,
638,Pickle_1-8-5-32H-2,1/21/2025 17:57,162.76,72.67,69.35,90.09,1.15,1/21/2025 17:36,168.84,142.44,98.99,69.85,2.65,6.366666667,642.7225131,1,0,20.95,1.166666667,0.11,
637,Pickle_1-8-5-32H-2,1/21/2025 17:34,163.86,108.79,104.99,55.06,0.7,1/21/2025 17:22,168.84,113.84,80.7,88.14,1.6,8.116666667,504.1478439,1,0,12.05,1.15,0.13,
636,Pickle_1-8-5-32H-2,1/21/2025 17:21,160.51,85.61,82.54,74.9,0.96,1/21/2025 17:06,169.22,97.69,50.67,118.54,1.66,11.6,352.7586207,1,0,15.55,1.15,0.07,
635,Pickle_1-8-5-32H-2,1/21/2025 17:05,166.28,66.01,63.11,100.27,1.28,1/21/2025 16:50,168.24,91.87,45.71,122.53,1.6,10.13333333,403.8157895,1,0,14.73333333,1.133333333,0.19,
634,Pickle_1-8-5-32H-2,1/21/2025 16:49,162.7,55.92,51.64,106.78,1.36,1/21/2025 16:32,168.81,92.94,46.95,121.86,1.61,12.43333333,329.1152815,1,0,16.2,1.166666667,0.14,
633,Pickle_1-8-5-32H-2,1/21/2025 16:31,167.4,61.31,57.27,106.09,1.35,1/21/2025 16:16,168.32,132.26,60.59,107.73,2.99,11,372,1,0,15.03333333,1.133333333,0.17,
632,Pickle_1-8-5-32H-2,1/21/2025 16:15,165.96,64.31,55.93,101.65,1.3,1/21/2025 15:40,171.61,93.86,52.45,119.16,1.53,9.666666667,423.3103448,1,0,35.48333333,1.116666667,0.09,
631,Pickle_1-8-5-32H-2,1/21/2025 15:39,168.58,64.42,59.95,104.16,1.33,1/21/2025 15:22,199.44,139.44,104.15,95.29,1.59,13.75,297.6,1,0,16.9,1.116666667,0.14,
630,Pickle_1-8-5-32H-2,1/21/2025 15:21,202.93,116.58,113.12,86.35,1.1,1/21/2025 14:30,163.05,94.35,64.85,98.2,1.43,50.05,81.75824176,0,1,50.05,1.133333333,0.15,
629,Pickle_1-8-5-32H-2,1/21/2025 14:29,160.17,69.15,65.86,91.02,1.16,1/21/2025 14:12,163.11,109.03,81.17,81.94,1.52,13.88333333,294.7418968,1,0,17.76666667,1.133333333,0.06,
628,Pickle_1-8-5-32H-2,1/21/2025 14:10,160.08,82.85,78.87,77.23,0.99,1/21/2025 13:56,164.98,138.06,109.18,55.8,2.07,9.683333333,422.5817556,1,0,14.06666667,1.116666667,0.06,
627,Pickle_1-8-5-32H-2,1/21/2025 13:55,158.21,106.95,102.72,51.26,0.65,1/21/2025 13:40,165.84,114.47,40.22,125.63,2.45,11.93333333,342.9050279,1,0,14.8,1.133333333,0.03,
626,Pickle_1-8-5-32H-2,1/21/2025 13:39,163.22,52.81,44.08,110.42,1.41,1/21/2025 13:11,165.84,74.17,28.62,137.22,1.5,15.95,256.5517241,1,0,28.75,1.166666667,0.15,
625,Pickle_1-8-5-32H-2,1/21/2025 13:09,163.19,40.96,34.08,122.24,1.56,1/21/2025 12:55,162.96,87.06,44.48,118.48,1.56,10.63333333,384.8275862,1,0,14.41666667,1.1,0.11,
624,Pickle_1-8-5-32H-2,1/21/2025 12:54,160.51,55.83,52.6,104.68,1.34,1/21/2025 12:41,159.42,94.47,65.83,93.59,1.44,9.5,430.7368421,1,0,13.11666667,1.133333333,0.14,
623,Pickle_1-8-5-32H-2,1/21/2025 12:40,150.31,80.97,74.43,69.34,0.88,1/21/2025 12:25,161.72,96.69,51.34,110.39,1.7,12.7,322.2047244,1,0,14.98333333,1.133333333,0.15,
622,Pickle_1-8-5-32H-2,1/21/2025 12:24,160.57,65.87,62.66,94.71,1.21,1/21/2025 12:04,168.12,109.26,66.28,101.84,1.73,14.6,280.2739726,1,0,19.33333333,1.116666667,0.19,
621,Pickle_1-8-5-32H-2,1/21/2025 12:03,163.25,67.25,62.79,96,1.22,1/21/2025 11:45,167.54,123.01,66.58,100.96,2.27,12.98333333,315.1732991,1,0,18.46666667,1.116666667,0.07,
620,Pickle_1-8-5-32H-2,1/21/2025 11:44,164.32,69.61,62.59,94.7,1.21,1/21/2025 10:43,164.63,76.94,43.37,121.26,1.38,60.65,67.46908491,0,1,60.65,1.116666667,0.08,
619,Pickle_1-8-5-32H-2,1/21/2025 10:42,161.38,50.61,46.7,110.76,1.41,1/21/2025 10:24,160.77,107.93,36.99,123.79,2.34,12.95,315.984556,1,0,17.68333333,1.1,0.06,
618,Pickle_1-8-5-32H-2,1/21/2025 10:23,157.89,49.61,41.41,108.29,1.38,1/21/2025 9:18,167.11,79.04,30.62,136.5,1.55,14.81666667,276.1754781,1,0,64.6,1.116666667,0.12,
617,Pickle_1-8-5-32H-2,1/21/2025 9:17,163.91,35.65,32.22,128.26,1.64,1/21/2025 9:00,164.35,77.51,41.44,122.9,1.42,13.3,307.6691729,1,0,17.26666667,1.133333333,0.08,
616,Pickle_1-8-5-32H-2,1/21/2025 8:59,162.04,53.18,50.17,108.86,1.39,1/21/2025 8:42,161.21,80.05,36.61,124.6,1.54,13.11666667,311.9695044,1,0,16.71666667,1.166666667,-510.07,
615,Pickle_1-8-5-32H-2,1/21/2025 8:41,158.38,44.68,40.75,113.71,1.45,1/21/2025 8:26,164.17,117.79,65.8,98.37,2.12,11.6,352.7586207,1,0,14.76666667,1.133333333,0.09,
614,Pickle_1-8-5-32H-2,1/21/2025 8:25,160.4,65.89,58.52,94.5,1.21,1/21/2025 7:39,173.08,91.27,28.92,144.16,1.76,12.7,322.2047244,1,0,46.45,1.133333333,0.01,
613,Pickle_1-8-5-32H-2,1/21/2025 7:37,171.38,38.36,31.63,133.02,1.7,1/21/2025 7:19,172.7,68.03,41.55,131.16,1.25,13.55,301.9926199,1,0,18.31666667,1.183333333,0.14,
612,Pickle_1-8-5-32H-2,1/21/2025 7:18,168.47,47.85,45.05,120.62,1.54,1/21/2025 6:26,167.89,45.97,29.69,138.2,1.13,48.06666667,85.13176144,1,0,52.11666667,1.133333333,0.09,
611,Pickle_1-8-5-32H-2,1/21/2025 6:25,164,35.16,31.79,128.84,1.64,1/21/2025 6:19,176.79,116.55,34.76,142.03,2.36,2.35,1741.276596,1,0,5.95,1.116666667,0.05,
610,Pickle_1-8-5-32H-2,1/21/2025 6:18,177.37,44.79,36.44,132.58,1.69,1/21/2025 5:28,159.16,42.74,28.62,130.54,1.12,50.03333333,81.78547635,0,1,50.03333333,1.133333333,0.07,
609,Pickle_1-8-5-32H-2,1/21/2025 5:26,153.45,36.43,33.74,117.02,1.49,1/21/2025 5:02,159.79,110.44,41.86,117.94,2.39,20.93333333,195.477707,1,0,24.96666667,1.116666667,0.07,
608,Pickle_1-8-5-32H-2,1/21/2025 5:00,158.21,51.45,44.23,106.76,1.36,1/21/2025 4:18,167.63,91.81,49.3,118.33,1.56,9.016666667,453.8262477,1,0,42.05,1.116666667,0.15,
607,Pickle_1-8-5-32H-2,1/21/2025 4:17,166.05,60.56,57.82,105.49,1.35,1/21/2025 4:00,166.22,77.17,35.75,130.47,1.47,13,314.7692308,1,0,16.95,1.133333333,0.15,
606,Pickle_1-8-5-32H-2,1/21/2025 3:59,163.71,41.56,38.32,122.15,1.56,1/21/2025 3:42,161.87,76.99,46.31,115.56,1.36,12.8,319.6875,1,0,16.93333333,1.166666667,0.09,
605,Pickle_1-8-5-32H-2,1/21/2025 3:41,159.13,48.88,45.36,110.25,1.41,1/21/2025 3:22,158.76,82.27,74.81,83.94,1.1,15.98333333,256.016684,1,0,18.78333333,1.133333333,0.04,
604,Pickle_1-8-5-32H-2,1/21/2025 3:21,149.68,78.35,75.25,71.33,0.91,1/21/2025 2:36,153.71,46.61,41.42,112.3,1.05,41.95,97.54469607,1,0,44.95,1.116666667,0,
603,Pickle_1-8-5-32H-2,1/21/2025 2:35,146.91,43.75,40.86,103.16,1.32,1/21/2025 2:10,155.96,115.19,45.15,110.81,2.72,21.08333333,194.0869565,1,0,24.93333333,1.133333333,0,
602,Pickle_1-8-5-32H-2,1/21/2025 2:09,154.17,54.77,46.72,99.41,1.27,1/21/2025 1:29,165.44,91.61,50.02,115.42,1.56,8.85,462.3728814,1,0,39.48333333,1.166666667,0.13,
601,Pickle_1-8-5-32H-2,1/21/2025 1:28,162.76,61.6,58.77,101.16,1.29,1/21/2025 1:14,160.57,73.39,28.56,132.02,1.51,11.23333333,364.272997,1,0,14.71666667,1.116666667,0.15,
600,Pickle_1-8-5-32H-2,1/21/2025 1:13,159.82,36.83,33.27,122.99,1.57,1/21/2025 0:55,159.13,68.43,29.34,129.79,1.43,13.55,301.9926199,1,0,17.53333333,1.133333333,0.13,
599,Pickle_1-8-5-32H-2,1/21/2025 0:54,157.89,37.38,34.31,120.51,1.54,1/21/2025 0:35,161.38,79.42,44.79,116.59,1.42,13.98333333,292.6340882,1,0,18.48333333,1.133333333,0.11,
598,Pickle_1-8-5-32H-2,1/21/2025 0:34,159.91,54.51,51.02,105.4,1.34,1/21/2025 0:20,159.91,93,46.47,113.44,1.7,10.51666667,389.0966719,1,0,14.26666667,1.133333333,0.12,
597,Pickle_1-8-5-32H-2,1/21/2025 0:19,156.83,62.15,59.29,94.68,1.21,1/21/2025 0:04,163.74,111.07,49.56,114.19,2.17,11.1,368.6486486,1,0,14.81666667,1.133333333,0.22,
596,Pickle_1-8-5-32H-2,1/21/2025 0:03,161.61,61.05,52.3,100.56,1.28,1/20/2025 23:43,164.06,96.54,38.09,125.97,1.87,13.26666667,308.4422111,1,0,19.78333333,1.116666667,0.14,
595,Pickle_1-8-5-32H-2,1/20/2025 23:42,161.06,45.28,38.3,115.78,1.48,1/20/2025 23:21,163.25,68.03,39.7,123.56,1.3,14.96666667,273.4075724,1,0,20.75,1.133333333,0.13,
594,Pickle_1-8-5-32H-2,1/20/2025 23:20,160.17,37.55,35.22,122.61,1.56,1/20/2025 23:04,159.88,70.65,30.2,129.68,1.45,11.7,349.7435897,1,0,15.7,1.15,0,
593,Pickle_1-8-5-32H-2,1/20/2025 23:03,157.43,42.31,38.94,115.12,1.47,1/20/2025 22:45,157.26,71.72,32.55,124.71,1.46,14.05,291.2455516,1,0,17.78333333,1.133333333,0.12,
592,Pickle_1-8-5-32H-2,1/20/2025 22:44,154.12,42.97,39.35,111.14,1.42,1/20/2025 22:21,159.22,96.05,46.5,112.72,1.78,19.65,208.2442748,1,0,23.18333333,1.133333333,0.1,
591,Pickle_1-8-5-32H-2,1/20/2025 22:20,156.57,53.61,47.04,102.95,1.31,1/20/2025 21:55,166.48,103.81,50.71,115.76,1.85,11.11666667,368.095952,1,0,24.68333333,1.133333333,0.09,
590,Pickle_1-8-5-32H-2,1/20/2025 21:54,161.67,64.71,58.47,96.95,1.24,1/20/2025 21:38,165.59,90.37,31.15,134.44,1.79,12.15,336.7901235,1,0,16.61666667,1.133333333,0.15,
589,Pickle_1-8-5-32H-2,1/20/2025 21:36,162.47,39.51,33.1,122.96,1.57,1/20/2025 21:19,165.3,71.23,27.97,137.33,1.46,13.06666667,313.1632653,1,0,17.78333333,1.133333333,0.13,
588,Pickle_1-8-5-32H-2,1/20/2025 21:18,161.84,33.46,29.81,128.38,1.64,1/20/2025 20:59,163.02,72.76,49.44,113.58,1.26,14.78333333,276.7981962,1,0,18.83333333,1.116666667,0.09,
587,Pickle_1-8-5-32H-2,1/20/2025 20:58,159.42,55.8,53.25,103.62,1.32,1/20/2025 20:36,161.15,103.43,74.1,87.05,1.51,17.91666667,228.3906977,1,0,21.4,1.1,0.08,
586,Pickle_1-8-5-32H-2,1/20/2025 20:35,158.5,72.55,67.99,85.94,1.1,1/20/2025 20:18,161.87,105.57,58.51,103.35,1.84,11.91666667,343.3846154,1,0,16.7,1.1,0,
585,Pickle_1-8-5-32H-2,1/20/2025 20:17,157.57,72.76,69.36,84.82,1.08,1/20/2025 20:03,164.95,121.31,44.24,120.71,2.77,10.48333333,390.3338633,1,0,14.5,1.15,0.19,
584,Pickle_1-8-5-32H-2,1/20/2025 20:02,162.01,59.9,52.75,102.11,1.3,1/20/2025 19:22,166.13,68.92,45.69,120.44,1.24,13.41666667,304.9937888,1,0,39.96666667,1.1,0.2,
583,Pickle_1-8-5-32H-2,1/20/2025 19:21,162.85,48.25,45.44,114.6,1.46,1/20/2025 19:01,160.23,60.3,25.68,134.55,1.35,15.9,257.3584906,1,0,19.63333333,1.116666667,0.05,
582,Pickle_1-8-5-32H-2,1/20/2025 19:00,155.64,32.65,29.17,122.99,1.57,1/20/2025 18:43,157.2,69.21,40.5,116.7,1.33,13.43333333,304.6153846,1,0,16.65,1.166666667,0.09,
581,Pickle_1-8-5-32H-2,1/20/2025 18:42,153.48,44.3,41.22,109.18,1.39,1/20/2025 18:23,158.5,87.29,33.77,124.73,1.75,15.7,260.6369427,1,0,18.61666667,1.166666667,0.07,
580,Pickle_1-8-5-32H-2,1/20/2025 18:22,154.95,44.82,38.59,110.13,1.4,1/20/2025 18:10,161.09,145.47,82.66,78.43,5.02,8.133333333,503.1147541,1,0,11.75,1.116666667,0.13,
579,Pickle_1-8-5-32H-2,1/20/2025 18:09,155.5,85.21,77.74,70.29,0.9,1/20/2025 17:36,169.53,94.12,32.62,136.91,1.82,12.71666667,321.7824377,1,0,33.6,1.166666667,0.1,
578,Pickle_1-8-5-32H-2,1/20/2025 17:35,167.69,41.39,34.9,126.3,1.61,1/20/2025 17:10,168.03,60.24,37.86,130.17,1.21,19.78333333,206.8407751,1,0,24.5,1.15,0.14,
577,Pickle_1-8-5-32H-2,1/20/2025 17:09,165.5,41.24,38.62,124.25,1.59,1/20/2025 16:47,162.7,66.87,34.44,128.26,1.34,17.9,228.603352,1,0,21.43333333,1.15,0.06,
576,Pickle_1-8-5-32H-2,1/20/2025 16:46,159.51,41.13,38.11,118.38,1.51,1/20/2025 16:27,161.44,74.23,34.38,127.05,1.46,15.81666667,258.7144362,1,0,19.25,1.15,0.09,
575,Pickle_1-8-5-32H-2,1/20/2025 16:26,158.04,44.33,41.08,113.71,1.45,1/20/2025 16:20,159.13,96.08,28.83,130.3,2.07,3.333333333,1227.6,1,0,6.016666667,1.1,0.14,
574,Pickle_1-8-5-32H-2,1/20/2025 16:19,160.4,34.76,30.37,125.64,1.6,1/20/2025 15:29,169.65,112.08,76.86,92.79,1.61,50.05,81.75824176,0,1,50.05,1.1,0.09,
573,Pickle_1-8-5-32H-2,1/20/2025 15:28,163.68,92.36,89.65,71.32,0.91,1/20/2025 14:46,166.94,48.68,30.87,136.07,1.15,37.48333333,109.1685193,1,0,41.21666667,1.116666667,0.19,
572,Pickle_1-8-5-32H-2,1/20/2025 14:45,163.28,33.98,31.22,129.3,1.65,1/20/2025 14:17,159.85,130.88,74.54,85.32,2.94,23.7,172.6582278,1,0,27.86666667,1.116666667,0.05,
571,Pickle_1-8-5-32H-2,1/20/2025 14:16,160.66,77.28,72.1,83.38,1.06,1/20/2025 13:26,163.97,62.9,31.73,132.25,1.31,50.03333333,81.78547635,0,1,50.03333333,1.166666667,0.1,
570,Pickle_1-8-5-32H-2,1/20/2025 13:25,160.77,40.96,37.8,119.82,1.53,1/20/2025 13:08,158.87,105.31,47.01,111.86,2.09,12.88333333,317.6196636,1,0,16.76666667,1.1,0.11,
569,Pickle_1-8-5-32H-2,1/20/2025 13:07,155.9,49.75,42.15,106.15,1.35,1/20/2025 12:36,170.25,2.87,29.77,140.49,0.84,2.133333333,1918.125,1,0,30.98333333,1.133333333,0.08,
568,Pickle_1-8-5-32H-2,1/20/2025 12:35,167.72,3.74,30.63,163.98,2.09,1/20/2025 12:07,167.75,78.78,39.56,128.18,1.44,9.733333333,420.4109589,1,0,28.46666667,1.133333333,0,
567,Pickle_1-8-5-32H-2,1/20/2025 12:06,165.44,49.37,45.49,116.07,1.48,1/20/2025 11:48,164.87,86.59,71.43,93.44,1.19,13.95,293.3333333,1,0,17.43333333,1.183333333,0.12,
566,Pickle_1-8-5-32H-2,1/20/2025 11:47,157.66,75.55,72.3,82.11,1.05,1/20/2025 11:01,159.13,50.47,35.08,124.06,1.14,42.3,96.73758865,1,0,45.9,1.133333333,0,
565,Pickle_1-8-5-32H-2,1/20/2025 11:00,149.22,42.83,39.91,106.39,1.36,1/20/2025 10:31,158.96,53.7,31.21,127.75,1.21,24.88333333,164.4474213,1,0,28.63333333,1.133333333,0.07,
564,Pickle_1-8-5-32H-2,1/20/2025 10:30,153.54,33.89,31.11,119.65,1.53,1/20/2025 10:16,163.05,115.86,51.49,111.56,2.36,10.68333333,383.0265211,1,0,14.61666667,1.116666667,0.04,
563,Pickle_1-8-5-32H-2,1/20/2025 10:14,160.11,60.82,54.61,99.29,1.27,1/20/2025 10:02,167.98,139.56,41.13,126.84,4.46,0.533333333,7672.5,1,0,12.73333333,1.166666667,0.13,
562,Pickle_1-8-5-32H-2,1/20/2025 10:01,163.17,41.1,37.79,122.06,1.56,1/20/2025 9:33,166.59,62.18,31.55,135.05,1.29,15.95,256.5517241,1,0,27.96666667,1.133333333,0.03,
561,Pickle_1-8-5-32H-2,1/20/2025 9:31,164.38,38.16,35.47,126.22,1.61,1/20/2025 9:15,161.64,67.65,39.02,122.62,1.3,12.08333333,338.6482759,1,0,16.06666667,1.116666667,0.07,
560,Pickle_1-8-5-32H-2,1/20/2025 9:14,157.29,49.2,46.19,108.09,1.38,1/20/2025 9:01,159.76,70.85,39.61,120.16,1.35,10.25,399.2195122,1,0,13.61666667,1.133333333,0.11,
559,Pickle_1-8-5-32H-2,1/20/2025 9:00,157.06,53.76,50.67,103.3,1.32,1/20/2025 8:42,153.54,59.98,33.94,119.6,1.28,13.48333333,303.4857849,1,0,17.05,1.083333333,0.16,
558,Pickle_1-8-5-32H-2,1/20/2025 8:41,151.96,39,36.29,112.96,1.44,1/20/2025 8:27,153.83,99.91,47.37,106.46,1.97,11.28333333,362.6587888,1,0,14.63333333,1.15,0.06,
557,Pickle_1-8-5-32H-2,1/20/2025 8:26,152.19,53.96,47.78,98.23,1.25,1/20/2025 7:35,166.13,79.79,30.47,135.66,1.57,9.216666667,443.9783002,1,0,51,1.166666667,0.1,
556,Pickle_1-8-5-32H-2,1/20/2025 7:33,163.86,37.32,33.3,126.53,1.61,1/20/2025 7:17,163.22,78.67,32.43,130.79,1.55,12.58333333,325.192053,1,0,16.85,1.116666667,0.12,
555,Pickle_1-8-5-32H-2,1/20/2025 7:15,160.86,45.68,41.45,115.18,1.47,1/20/2025 7:00,159.45,90.29,73.23,86.22,1.25,10.73333333,381.242236,1,0,15,1.133333333,0.17,
554,Pickle_1-8-5-32H-2,1/20/2025 6:59,150.05,77.05,72.71,73,0.93,1/20/2025 6:42,160.08,63.91,36.3,123.79,1.29,14.48333333,282.5316456,1,0,17,1.083333333,0.04,
